title,ingredients,url
Nøttepaté med tyttebær,"250 gr Sopp, frossen skogsblanding; 2 stang Stangseller; 1 stk Rødløk; 2 fedd Hvitløk; 150 gr Ris; 6 dl Grønnsaksbuljong; 100 gr Grovhakket pistasjnøtter; 100 gr Grovhakket mandler; 150 gr Revet cheddar; 1 stk Finhakket rød chili; 1 stk Sitron; 0.5 ts Frisk timian; 2 stk Egg; 0.3 ts Frisk rosmarin; 1 dl Griljermel; 1 boks Tyttebær; 1 ss Brunt sukker; 1 ss Olivenolje; 1 pk Rosenkål; 1 klype Salt; 1 klype Nykvernet pepper; 1 ss Smør; 4.5 dl Melk; 1 klype Malt muskatnøtt; 2 dl Parmesan eller annen moden ost; 1 ss Smør eller olje; 1 ss Hvetemel eller glutenfritt alternativ; 1 klype Salt; 1 klype Nykvernet pepper",https://www.rema.no/oppskrifter/gronnsaker/nottepate-med-tyttebar/
Bakte rotgrønnsaker med søtpotetpuré,750 gr Rotgrønnsaker grovkuttet; 1.2 kg Søtpotet; 2 ss Smør; 3 dl Melk; 0.25 ts Malt muskat; 1 klype Salt og pepper; 1 dl Olivenolje; 1 potte Basilikum; 1 ts Flaksalt,https://www.rema.no/oppskrifter/gronnsaker/bakte-rotgronnsaker-med-sotpotetpure/
Grønn ertesuppe med torsk og mynte,"500 gr Frosne erter; 5 dl Grønnsakskraft; 100 gr Torsk, i terninger; 1 dl Kremfløte; 1 stk Løk; 0.5 stk Sitron, skall og 2 ts saft; 2 dl Yoghurt naturell; 2 ss Mynte, hakket; 2 ss Smør; 1 klype Salt og pepper",https://www.rema.no/oppskrifter/gronnsaker/gronn-ertesuppe-med-bacon-og-mynte/
Nudler med scampi og appelsin-soya,"200 gr Eggnudler; 2 stk Vårløk; 1 stk Gul paprika; 1 stk Rød chili; 1 ss Solsikkeolje; 300 gr Kokt scampi; 1 dash Koriander, fersk; 2 stk Appelsin; 1 fedd Hvitløk; 1 ts Ingefær; 1 ss Soyasaus; 1 ts Honning, flytende; 2 ss Nøytral olje",https://www.rema.no/oppskrifter/skalldyr/scampi/nudler-med-scampi-og-appelsin-soya/
Nudler i curry med kylling og grønnsaker,1 Red curry woksaus  (180g); 450 gr Strimlet kyllingkjøtt; 1 Klassisk wokblanding  (500g); 250 gr Fullkornsnudler; 1 neve Koriander til pynt; 1 ss Nøytral olje,https://www.rema.no/oppskrifter/kylling-og-hons/kyllingfilet/nudler-i-curry-med-kylling-og-gronnsaker/
Wok med kremet sweet chili og grønnsaker,400 gr Kjøttdeig eller kyllingkjøttdeig; 1 pk Wokmiks; 2 dl Sweet Chili; 2 dl Matfløte; 1 pk Fullkornsnudler,https://www.rema.no/oppskrifter/kjottdeig/wok-med-kremet-sweet-chili-og-gronnsaker/
Pinsa med høstens smaker,1 pk Pinsa; 400 gr Kjøttdeig; 150 gr Sjampinjong; 100 gr Spinat; 1 pk Pizzasaus bianca,https://www.rema.no/oppskrifter/pizza/pinsa-med-hostens-smaker/
Hjemmelagde medisterkaker,600 gr Medisterdeig; 1 stk Finhakket løk; 2 stk Egg; 1 dl Melk; 1.5 ss Hvetemel; 2 ss Smør; 2 ss Solsikkeolje; 2 ts Salt; 1 ts Pepper,https://www.rema.no/oppskrifter/svin/hjemmelagde-medisterkaker/
Pasta med kremet gresskar,"500 gr Gresskar; 300 gr Fusilli eller annen pasta; 1 stk Løk; 2 ss Olivenolje; 3 fedd Hvitløk; 2 ss Tomatpaste; 0.5 dl Fløte; 1 dl Parmesan (finrevet); 0.2 gr Muskatnøtt, revet",https://www.rema.no/oppskrifter/pasta/pasta-med-kremet-gresskar/
Sjokoruller,8 stk Loffskiver; 1 glass Nøttesjoko; 1 dl Melk; 1 stk Egg; 0.5 ts Kanel; 0.5 ts Kardemomme; 0.5 ts Vaniljeessens; 1 ss Meierismør; 2 ss Nøttesjoko; 1 ss Melk,https://www.rema.no/oppskrifter/dessert-og-bakst/sjokoruller/
Kalkunfilet med Waldorfsalat,"500 gr Poteter; 2 dl Kremfløte Tine; 1.5 dl Ekte majones Mills; 1 stk Marinert kalkunfilet ca 1 kg frossen, Solvinge; 1 stk Løk; 1 pk Stangselleri; 100 gr Valnøttkjerner REMA 1000; 200 gr Røde druer; 1 stk Grønt eple; 0.5 ts Sukker; 3 dl Grønnsaksbuljong; 1 ts Timian, tørket; 1 ss Olivenolje REMA 1000; 3 ss Smør; 1 ss Maizena Majsstivelse",https://www.rema.no/oppskrifter/kalkun/kalkunfilet-med-waldorfsalat/
Helstekt kalkun med tilbehør,"2 ss Hakket frisk salvie, estragon eller persille; 1 ss Hakket frisk timian; 1 stk Loff; 2 stang Stangselleri; 1 ss Finrevet sitronskall; 2 stk Egg; 1 stk Middels stor løk; 1 klype Nykvernet pepper; 1 klype Salt; 130 gr Smør; 3 dl Fløte; 1 ts Maizena; 1 kg Rosenkål; 1 klype Nykvernet pepper; 1 klype Salt; 2 ss Sitronsaft; 1 neve Frisk timian; 500 gr Søtpotet; 4 fedd Hvitløk; 1 dl Olivenolje; 1 ts Salt; 1 klype Nykvernet pepper; 2 dl Hvitvin; 1 ss Maizena; 1 stk Sjalottløk; 2 ss Hakket frisk estragon; 0.5 dl Portvin; 1 klype Salt; 1 klype Nykvernet pepper; 1 stk Hel fersk kalkun fra Stange  (ca. 5 kg); 4 dl Hvitvin; 250 gr Smør; 1 l Vann; 1 klype Salt; 2 ts Nykvernet pepper",https://www.rema.no/oppskrifter/kalkun/helstekt-kalkun-med-tilbehor/
Kalkunfilet med fløtesaus,"1 pk Kalkunfilet; 1 pose Gulrot, brokkoli og blomkålbuketter; 1 pose Fløtesaus; 3 dl Middagsris",https://www.rema.no/oppskrifter/kalkun/kalkunfilet-med-flotesaus/
Helstekt kalkun med brødstuffing,3 kg Kalkun på ca. 3 kg; 4 dl Hvitvin eller eplemost; 2 ss Salt; 2 ts Kvernet sort pepper; 250 gr Smør; 1 l Vann; 2 dl Finhakket løk; 3 dl Finhakket stangselleri; 1.2 l Loff uten skorpe i terninger på to ganger to cm.; 1 ss Finrevet sitronskall; 2 ss Hakket fersk timian  (evt. 2 ts tørket timian); 2 stk Egg; 1.5 dl Smør; 1 ts Salt; 1 ts Malt hvit pepper; 1 kg Rosenkål; 1 ts Maisstivelse  (Maizena); 3 dl Fløte; 1 klype Salt; 1 klype Pepper; 500 gr Søtpotet; 4 fedd Hvitløk; 0.1 potte Timian; 2 ss Sitronsaft; 1 dl Olivenolje; 1 klype Kvernet sort pepper; 1 ts Salt; 1 dl Hakket sjalottløk; 2 dl Hvitvin eller eplemost; 0.5 dl Portvin eller solbærsaft; 2 ts Tørket estragon; 1 ss Maisennastivelse utrørt i kaldt vann; 1 klype Salt; 1 klype Pepper,https://www.rema.no/oppskrifter/kalkun/helstekt-kalkun-med-brodstuffing/
Lutefisk med sennepssaus og ertepuré,"5 kg Lutefisk; 5 ss Salt; 1 ss Nykvernet pepper; 1.6 kg Poteter; 800 gr Bacon skåret i terninger; 2 dl Smør; 6 dl Melk; 2 ss Dijon; 1 dl Fløte; 2 ss Pølsesennep; 2 ss Smør; 2 ss Hvetemel; 2 ss Grov sennep; 1 klype Pepper; 1 klype Salt; 1 kg Grønne erter, tørre; 1 ts Malt hvit pepper; 2 dl Fløte; 2 l Vann; 1.5 ss Salt; 200 gr Smør",https://www.rema.no/oppskrifter/fisk/torsk/lutefisk-med-sennepssaus-og-ertepure/
Tradisjonell rakfisk,300 gr Rakørret; 4 stk Kokte mandelpoteter; 0.5 stk Seterrømme; 0.5 stk Rødløk 4-pk; 0.5 stk Purre; 4 stk Lefser,https://www.rema.no/oppskrifter/fisk/orret/tradisjonell-rakfisk/
Sennepssaus til gravlaks,"2 ss Finhakket dill; 2.5 dl Solsikkeolje; 2 ss Dijonsennep; 0.5 stk Sitron, saft; 1 klype Salt",https://www.rema.no/oppskrifter/saus-dressing-og-dipp/sennepssaus-til-gravlaks/
Kryddersild med eple- og pepperrot,"600 gr Gourmetsild; 2 stk Epler, Granny Smith; 3 dl Seterrømme; 2 ss Finrevet pepperrot, fersk eller fra tube; 1 dl Majones; 2 ss 7% Eddik; 2 ss Sukker; 1 ts Salt; 1 klype Pepper",https://www.rema.no/oppskrifter/fisk/sild/kryddersild-med-eple-og-pepperrot/
Sennepssild,8 stk Sildefilet  (evt. 400 g sursild der laken siles bort); 1 dl Mild sennep; 0.5 dl Dijonsennep; 0.5 dl Grov sennep; 1 dl Idun pølsesennep; 1 ts Kvernet hvit pepper; 1 dl Solsikkeolje; 2 ss Sukker; 2 ss Eddik 7%; 1 ts Salt,https://www.rema.no/oppskrifter/fisk/sild/sennepssild/
Butterdeigsvafler med røkelaks,1 dl Hakket rødløk,https://www.rema.no/oppskrifter/fisk/laks/btterdeigsvafler/
Ertestuing,1 kg Tørre grønne erter; 2 dl Fløte; 1 ts Malt hvit pepper; 200 gr Smør; 1 ss Salt; 2 l Vann,https://www.rema.no/oppskrifter/gronnsaker/ertestuing/
Waldorfsalat,100 gr Hodekål; 1 stk Grønt eple; 4 stang Stangselleri; 1 pk Røde druer; 2 dl Kremfløte; 3 ss Majones; 1 stk Sitron; 100 gr Valnøtter,https://www.rema.no/oppskrifter/frukt/waldorfsalat/
Kålrotstappe,"1 stk Kålrot; 1 stk Potet; 2 l Vann  (fra springen eller flaske 1,5 L); 1 ts Salt; 3 ss Smør; 1 klype Nykvernet pepper; 1 klype Salt",https://www.rema.no/oppskrifter/gronnsaker/kalrotstappe/
Kremet rosenkål,500 gr Rosenkål; 1.5 dl Kremfløte; 0.5 ts Maizena; 1 klype Salt; 1 klype Nykvernet pepper,https://www.rema.no/oppskrifter/gronnsaker/kremet-rosenkal/
Bent Stiansens rødbetsalat,"3 dl Syltede rødbeter; 200 gr Kokte, skrelte poteter; 1 stk Grønt eple; 2 dl Rømme; 1 dl Majones; 2 ss Syltelake fra rødbeter; 2 ts Sukker; 0.5 ts Salt; 0.5 ts Pepper",https://www.rema.no/oppskrifter/gronnsaker/bent-stiansens-rodbetsalat/
Mandelpotetmos med hasselnøtter,1 kg Mandelpoteter; 2 dl Fløte; 1 dl Hasselnøtter; 100 gr Smør; 1 ts Salt; 1 klype Kvernet hvitpepper,https://www.rema.no/oppskrifter/gronnsaker/mandelpotetmos-med-hasselnotter/
Mandelpotetpuré med hvitløk,400 gr Mandelpoteter; 1 dl Melk; 2 fedd Hvitløk; 1 ts Dijonsennep; 2 ss Smør; 1 klype Salt,https://www.rema.no/oppskrifter/gronnsaker/mandelpotetpure-med-hvitlok/
Enkel ertepuré,300 gr Frosne erter; 15 gr Smør,https://www.rema.no/oppskrifter/gronnsaker/enkel-ertepure/
Rødkålsalat,0.5 stk Rødkål; 2 stk Appelsiner; 1 stk Fennikel; 1 ss Olivenolje; 1 klype Salt; 1 klype Pepper,https://www.rema.no/oppskrifter/gronnsaker/rodkalsalat/
Romjulssalat med røkelaksmousse,"300 gr Røkelaks eller gravet laks; 2 dl Lettrømme eller creme fraiche; 1 ss Sitronsaft; 0.5 ts Kvernet pepper; 1 klype Evt. litt salt; 5 dl Oppkuttede grønnsaker du har, f.eks: Gulrøtter, blomkål, rødløk, sukkererter, etc.; 1 pk Hjertebladsalat eller annen salat; 1 potte Dill; 1 dl Eddik 7%; 1 dl Sukker; 1 ts Salt; 1 ts Kvernet pepper; 2 ss Olivenolje",https://www.rema.no/oppskrifter/fisk/romjulssalat-med-rokelaksmousse/
Andebryst med appelsinkokt løk,1 ss Smør; 1 boks Rødvinsaus fra Stange; 2 ss Akasiehonning; 4 dl Presset appelsin; 2 stk Løk; 1 stk Eple. for eks. Pink lady; 150 gr Aspargesbønner; 100 gr Spinat; 2 ss Olivenolje; 2 stk Andebryst,https://www.rema.no/oppskrifter/and/andebryst-med-appelsinkokt-lok/
Vossakorv med rotmos,2 pk Vossakorv; 1 stk Gulrot; 1 stk Kålrot; 1 dl Helmelk; 1 ss Smør,https://www.rema.no/oppskrifter/svin/polser/vossakorv-med-rotmos/
Reinsdyrstek med kremet rosenkål,"3 dl Crème fraîche Tine; 800 gr Reinsdyrstek; 500 gr Poteter; 400 gr Rosenkål; 1 stk Løk; 200 gr Champignon; 0.5 terning Grønnsaksbuljong; 90 gr Tyttebærsyltetøy REMA 1000; 2 fedd Hvitløk; 2 ts Timian, tørket; 3 ss Smør; 2 dl Vann (til buljong)",https://www.rema.no/oppskrifter/vilt/reinsdyr/reinsdyrstek-med-kremet-rosenkal/
Skinkestek med kremede grønnsaker,"1 stk Surret skinkestek ca 1 kg Nordfjord; 500 gr Poteter; 2 stk Løk; 200 gr Champignon; 1 stk Matfløte Tine; 2 stk Gulrot; 1 stk Sellerirot; 3 ss Smør; 5 fedd Hvitløk; 1 klype Timian, tørket; 2 ts Dijon sennep",https://www.rema.no/oppskrifter/svin/skinkestek-med-kremede-gronnsaker/
Finnbiff med poteter,"200 gr Champignon; 1 pk Skavet reinsdyrkjøtt, frossen, REMA 1000; 1 stk Løk; 500 gr Poteter; 1 stk Matfløte Tine; 1 dl Kjøttbuljong; 2 ss Smør; 2 ss Hvetemel",https://www.rema.no/oppskrifter/vilt/reinsdyr/finnbiff-med-poteter/
Karamellpudding,"1 l Melk; 1 stk Vaniljestang; 9 stk Egg; 2 dl Sukker; 3 dl Kremfløte; 1 stk Vaniljestang, frø; 2 ss Sukker",https://www.rema.no/oppskrifter/dessert-og-bakst/pudding-og-gele/karamellpudding/
Hjemmelaget karamellpudding,"1 l Melk; 9 stk Egg frittgående M/L, Solvinge; 2 dl Sukker; 1 stk Vaniljestang; 3 dl Kremfløte; 1 stk Vaniljestang, eller 1ss vaniljesukker; 2 ss Sukker",https://www.rema.no/oppskrifter/dessert-og-bakst/pudding-og-gele/hjemmelaget-karamellpudding/
Riskrem med bær,"2 ss Sukker til servering; 1 stk Vaniljestang; 4 dl Kremfløte; 0.5 l Melk; 1 dl Grøtris; 30 gr Skåldede mandler; 2 dl Vann; 0.3 ts Salt; 4 dl Skogsbærblanding, fryst; 2 ts Potetmel; 1 stk Vaniljestang; 1.5 dl Sukker; 1.5 dl Vann; 1 stk Kanelstang",https://www.rema.no/oppskrifter/dessert-og-bakst/frukt-og-baer/riskrem-med-bar/
Sarah Bernard kake,6 dl Kremfløte; 200 gr Finhakket mørk sjokolade; 250 gr Mandler; 3 stk Eggehviter; 180 gr Melis; 0.5 ts Salt,https://www.rema.no/oppskrifter/bakst/kaker/sarah-bernard/
Enkle kokosmakroner,5 stk Eggehviter; 250 gr Kokosmasse; 250 gr Sukker; 1 ts Bakepulver,https://www.rema.no/oppskrifter/bakst/enkle-kokosmakroner/
Brente mandler,300 gr Mandler; 1 ss Solsikkeolje; 200 gr Sukker; 1 ss Vann; 1 stk Bakepapir,https://www.rema.no/oppskrifter/notter/brente-mandler/
Krumkaker med multekrem,300 gr Multer  (eller multesyltetøy); 75 gr Sukker; 0.5 l Kremfløte; 0.5 stk Vaniljestang; 0.5 dl Melis; 0.5 kvist Sitronmelisse; 3 stk Egg; 150 gr Smør; 200 gr Sukker; 200 gr Hvetemel,https://www.rema.no/oppskrifter/bakst/smakaker/krumkaker-med-multekrem/
Panna Cotta av rømme med multer,"5 stk Gelatinplater; 2 dl Fløte; 1 stk Vaniljestang; 3 dl Seterrømme; 4 dl Melk; 150 gr Sukker; 2 stk Eggehvite; 50 gr Mandelflak; 100 gr Melis; 100 gr Hvetemel; 300 gr Multer, tinte; 100 gr Sukker",https://www.rema.no/oppskrifter/dessert-og-bakst/pudding-og-gele/panna-cotta-av-romme-med-multer/
Bringebærsaus,"0.5 stk Vaniljestang; 1 ss Potetmel; 0.5 dl Portvin, eller rød saft; 1 dl Sukker; 2 dl Bringebær eller andre røde bær; 1 dl Vann  (fra springen eller flaske 1,5 L)",https://www.rema.no/oppskrifter/saus-dressing-og-dipp/saus/bringebarsaus/
Havrekjeks med nøtter og bær,"200 gr Hele havregryn; 1 dl Cottage cheese; 1 stk Egg  (Uten egg: Erstatt med vaniljeyoghurt); 1 stk Knust banan; 0.5 dl Hakkede mandler; 0.5 dl Hakkede hasselnøtter; 1 dl Tørkede blåbær, og evt. tranebær",https://www.rema.no/oppskrifter/bakst/smakaker/havrekjeks-med-notter-og-bar/
Bananpannekaker med kiwi og bringebær,2 stk Modne bananer; 2 dl Store havregryn; 2 stk Egg; 0.5 dl Melk; 1 ts Bakepulver; 125 gr Bringebær; 2 stk Kiwi i biter; 1 stk Lime; 1.5 ss Sukker,https://www.rema.no/oppskrifter/pannekaker/bananpannekaker-med-kiwi-og-bringebar/
Salat med ribbe og epler,"0.5 dl Soyasaus; 2 ss Brunt sukker; 1 pose Blandet salat; 2 stk Syrlige epler; 10 stk Reddiker i tynne skiver; 500 gr Ferdigstekt ribbe; 2 ss Solsikkeolje; 1 ss Sort pepper, grovmalt; 1 ts Salt; 2 ss Balsamicoeddik; 0.5 dl Olivenolje",https://www.rema.no/oppskrifter/svin/salat-med-ribbe-og-epler/
Riskrem med rød saus,1.5 dl Grøtris; 5 dl Melk; 1 stk Vaniljestang; 4 dl Kremfløte; 2 ss Sukker; 2 dl Vann; 0.3 ts Salt; 2 dl Mandler; 4 dl Frosne skogsbær; 1 stk Kanelstang; 1 stk Vaniljestang; 2 ts Potetmel; 1.5 dl Vann; 1.5 dl Sukker,https://www.rema.no/oppskrifter/dessert-og-bakst/frukt-og-baer/riskrem-med-mandler-og-skogsbarsaus/
Ovnsbakt gyoza i kremet red curry saus,"1 boks Kokosmelk; 0.5 glass Rød currypasta; 2 fedd Hvitløk; 1.5 ss Ingefær, revet; 1.5 ss Soyasaus; 1 ss Honning; 1 ss Risvinseddik; 0.5 pose Bokbabyspinat; 1 pose Gyoza; 1 stk Vårløk; 1 bunt Koriander; 1 ss Sesamfrø",https://www.rema.no/oppskrifter/tiktok-oppskrifter/ovnsbakt-gyoza-i-kremet-red-curry-saus/
Sjokoladekake med gresskar,"300 gr Sukker; 2 stk Egg; 1 dl Solsikkeolje; 2 dl Melk; 300 gr Gresskar, revet; 200 gr Hvetemel; 65 gr Bakekakao; 1 ts Bakepulver; 1 ts Natron; 0.5 ts Salt; 0.5 ts Kanel; 1 ts Vaniljesukker; 115 gr Smør, mykt; 200 gr Kremost; 360 gr Melis; 0.5 ts Kanel; 1 dash Rød og gul (=oransje) konditorfarge",https://www.rema.no/oppskrifter/dessert-og-bakst/sjokoladekake-med-gresskar/
Gresskar-curry,500 gr Gresskarkjøtt; 1 glass Tikka masala-saus; 1 boks Kokosmelk; 100 gr Cashewnøtter; 2 stk Boil-in-bag basmatiris,https://www.rema.no/oppskrifter/gryterett/gresskar-curry/
Bakt gresskarpasta,"300 gr Gresskarkjøtt; 200 gr Fetaost, blokk; 2 fedd Hvitløk; 1 kvist Rosmarin; 300 gr Fusilli REMA 1000; 2 ss Olivenolje; 1 klype Salt og pepper",https://www.rema.no/oppskrifter/pasta/bakt-gresskarpasta/
Mummipølser,10 stk Grillpølser; 1 stk Ferdig pizzadeig; 1 stk Eggehvite; 1 dash Ketchup,https://www.rema.no/oppskrifter/svin/polser/mummipolser/
Gresskar- og søtpotetsuppe,"800 gr Gresskar; 2 stk Søtpotet; 1 stk Rødløk; 1 ss Ingefær, revet; 3 fedd Hvitløk; 1 stk Rød chili; 8 dl Ferdig kraft/buljong, av kylling; 4 dl Kokosmelk; 1 stk Lime; 2 ss Olje til steking; 1 klype Salt og pepper; 1 neve Koriander; 2 ss Kokosflak; 4 ss Granateple",https://www.rema.no/oppskrifter/supper/gresskar-og-sotpotetsuppe/
Gresskarsuppe,50 gr Smør; 1 stk Løk; 500 gr Gresskarkjøtt; 1 l Grønnsaksbuljong; 1 dl Fløte; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/supper/gresskarsuppe/
Ristede gresskarkjerner,1 stk Gresskar; 2 ss Solsikkeolje; 1 klype Flaksalt,https://www.rema.no/oppskrifter/gronnsaker/ristede-gresskarkjerner/
Spanske kjøttboller,"2 stk Løk; 1 stk Kvernet deig av storfe og svin 18%, 500 g Nordfjord; 1 stk Egg Solvinge; 600 gr Kjøttdeig; 4 stk Rød chili; 4 dl Middagsris REMA 1000; 5 ss Olivenolje REMA 1000; 5 fedd Hvitløk; 1 dl Kjøttbuljong; 1 ts Oregano, tørket; 2 ss Griljermel",https://www.rema.no/oppskrifter/kjottdeig/spanske-kjottboller/
Klassiske pannekaker,2 ss Meierismør til steking; 4 stk Egg; 2 ss Sukker; 5 dl Melk; 3 dl Hvetemel; 1 klype Salt,https://www.rema.no/oppskrifter/pannekaker/klassiske-pannekaker/
Pepperstekt andebryst med rødvinsjy,"0.5 stk Appelsin, saft; 200 gr Søtpotet; 50 gr Smør; 2 stk Andebryst; 1 stk Sjalottløk; 2 dl Rødvin; 1 ss Rosiner; 2 ss Lys sirup; 0.5 dl Hvitvinseddik  (evt rødvinseddik); 1 terning Kyllingbuljong; 1 ss Smør; 4 stk Knuste sorte pepperkorn; 4 dl Vann  (fra springen eller flaske 1,5 L); 10 stk Reddiker; 2 ss Smør; 50 gr Aspargesbønner",https://www.rema.no/oppskrifter/and/pepperstekt-andebryst-med-rodvinsjy/
Fiskesuppe med kokosmelk,1 pk Laksefilet naturell 500g Godehav; 1 stk Løk; 2 stk Rød paprika; 1 boks Kokosmelk REMA 1000; 1 stk Lime; 4 dl Middagsris REMA 1000; 1 ts Ingefær; 2 ss Solsikkeolje REMA 1000; 2 fedd Hvitløk; 0.5 ts Kajennepepper,https://www.rema.no/oppskrifter/fisk/laks/fiskesuppe-med-kokosmelk/
Bent Stiansens Pasta Carbonara,"0.5 dl Fløte; 160 gr Bacon; 1 ts Timian, tørket; 3 fedd Hvitløk; 1 stk Løk; 1 ss Sitronsaft; 200 gr Tørr tagliatelle  (eller 400 g fersk); 2 stk Eggeplommer; 30 gr Parmesan; 2 ss Olivenolje; 1 klype Salt; 1 klype Pepper",https://www.rema.no/oppskrifter/pasta/bent-stiansens-pasta-carbonara/
Tortillas med kylling og bønner,650 gr Kyllingstrimler; 2 fedd Hvitløk; 1 stk Løk; 1 pose Tacokrydder; 1 boks Kidneybønner; 1 boks Hakkede tomater; 1 ss Limesaft; 15 stk Minitortillas; 1 potte Koriander; 1 pk Hjertesalat; 2 stk Avokado; 1 stk Tomatsalsa; 2 ss Solsikkeolje; 1 ts Sukker; 300 gr Rødløk; 0.5 dl Limesaft; 0.5 dl Sukker; 0.5 ts Salt,https://www.rema.no/oppskrifter/kylling-og-hons/kyllingfilet/tortillas-med-kylling-og-bonner/
Betasuppe med pølser,"3 stk Gulrot; 1 pk Røkt kjøttpølse Gilde; 200 gr Persillerot; 500 gr Poteter; 1 stk Purreløk; 400 gr Kålrot; 12 dl Hønsebuljong; 1 klype Timian, tørket",https://www.rema.no/oppskrifter/svin/polser/betasuppe-med-polser/
Shepherd’s pie,"1 pk Kjøttdeig av svin og storfe; 1 kg Poteter; 1.5 dl Matfløte; 1 stk Gulrot; 1 stk Løk; 3 ss Parmesan, revet; 1.5 ss Tomatpuré; 3 fedd Hvitløk; 2.5 dl Grønnsaksbuljong; 1 ss Maizena; 2 ss Smør; 2 ss Olivenolje",https://www.rema.no/oppskrifter/kjottdeig/shepherd-s-pie/
Fårikål,1.3 kg Hodekål; 600 gr Poteter; 1 potte Persille; 6 stk Laurbærblad; 1.5 kg Fårikålkjøtt; 0.5 dl Hvetemel; 1 pose Hel sort pepper,https://www.rema.no/oppskrifter/lam-og-farekjott/farikal/
Loaded søtpotet,600 gr Søtpotet; 400 gr Kjøttdeig; 1 pose American style BBQ krydder eller Tikka masala saus (R); 1 pose Isbergmix; 1 dash Rømme,https://www.rema.no/oppskrifter/gronnsaker/sotpotet/loaded-sotpotet/
Lussekatter,"1 stk Egg til pensling; 4 dl Melk, 37 grader; 1 gr Safran  (kan sløyfes); 30 gr Gjær; 2 ts Kardemomme, malt; 1 dl Rosiner; 150 gr Smør, romtemperert; 12 dl Hvetemel; 1 ss Gurkemeie, malt; 0.5 ts Salt; 150 gr Sukker",https://www.rema.no/oppskrifter/bakst/boller/lussekatter/
Bananpannekaker,"2 stk Banan, modne; 2 dl Lettkokt havregryn; 0.5 dl Melk; 1 ts Vaniljesukker; 2 stk Egg; 1 ts Bakepulver",https://www.rema.no/oppskrifter/pannekaker/bananpannekaker/
Pasta bolognese med kyllingkjøttdeig,"1 stk Gulrot; 1 stk Løk; 2 fedd Hvitløk; 1 pk Kyllingkjøttdeig; 2 boks Hakkede tomater; 1 potte Rosmarin, tørket; 1 ts Timian, tørket; 2 ss Olivenolje; 1 ts Salt; 1 klype Kvernet sort pepper; 200 gr Penne eller annen tørket pasta; 1 ss Smør",https://www.rema.no/oppskrifter/pasta/pasta-bolognese-med-kyllingkjottdeig/
Grønnsakspanne med ost,"2 stk Løk; 1 stk Rød paprika; 300 gr Champignon; 1 stk Purre; 3 fedd Hvitløk; 1 stk Rød chili; 4 stk Egg; 100 gr Tomater; 100 gr Sammalt hvete, finmalt; 200 gr Apetina Mild; 2 dl Lettmelk; 1 pk Rucculasalat; 0.5 dl Olivenolje; 1 ts Salt; 0.5 ts Kvernet pepper; 0.5 ss Solsikkeolje",https://www.rema.no/oppskrifter/egg/gronnsakspanne-med-ost/
Hjemmelaget blomkålsuppe,2 stk Blomkål; 3 stk Sjalottløk; 3 dl Matfløte; 2 ss Smør; 9 dl Grønnsaksbuljong; 1 klype Pepper; 1 klype Salt,https://www.rema.no/oppskrifter/gronnsaker/hjemmelaget-blomkalsuppe/
Lasagne med norske rotgrønnsaker,"1 stk Gulrot; 1 stk Løk; 200 gr Sellerirot; 100 gr Persillerot eller pastinakk; 2 fedd Hvitløk; 2 boks Hakkede tomater; 1 ts Rosmarin, tørket; 1 ts Timian, tørket; 2 ss Olivenolje; 1 klype Kvernet, sort pepper; 1 ts Salt; 6 dl Lettmelk; 1 ts Muskat, revet; 2.5 ss Hvetemel; 1 ts Salt; 1.5 ss Smør; 1 klype Kvernet sort pepper; 250 gr Lasagneplater, fullkorn; 1 pk Karbonadedeig; 100 gr Revet ost",https://www.rema.no/oppskrifter/kjottdeig/lasagne-med-norske-rotgronnsaker/
Kyllingsalat med avokado og fetaost,1 pk Kyllingfileter; 1 stk Avokado; 0.5 boks Maiskolbe; 0.3 pose Valnøtter; 0.5 stk Sitron; 50 gr Fetaost; 1 stk Romano - eller hjertesalat; 1 klype Salt; 1 klype Pepper; 2 ss Extra virgin olivenolje,https://www.rema.no/oppskrifter/kylling-og-hons/kyllingfilet/kyllingsalat-med-avokado-og-fetaost/
Posjerte egg og avokado på rugbrød,"4 stk Egg; 1 dl Gresskarkjerner; 4 skive Rugbrød; 1 pose Baby leaf; 1 potte Gressløk, potte; 1 dl Solsikkeolje; 1 klype Salt; 2 ss Smør; 2 stk Moden avokado",https://www.rema.no/oppskrifter/egg/posjerte-egg-og-avokado-pa-rugbrod/
Bruschetta med tomater og parmesan,"0.3 stk Løk; 0.5 ts Tørket basilikum; 2 stk Tomater; 2 ss Revet parmesan; 2 skive Brød, gjerne tørt; 1 ss Olivenolje til drypping; 1 klype Salt; 1 klype Nykvernet pepper",https://www.rema.no/oppskrifter/gronnsaker/bruschetta-med-tomater/
Blomkål pizzabunn,1 stk Blomkål; 2 stk Egg; 2 ss Revet parmesan; 1 ts Oregano; 1 ss Olivenolje; 2 ss Hvetemel; 1 klype Salt,https://www.rema.no/oppskrifter/pizza/blomkal-pizzabunn/
